img_genome_id,genome_name,phylum,class,pf03007_count,sequencing_status,genome_size_bp,gene_count,study_name,sequencing_center
8064138267,Planomonospora sp. ID91781,Actinomycetota,Actinomycetes,2,Permanent Draft,8275716,7474,Planomonospora: a Metabolomics Perspective on an Underexplored Actinobacteria Genus,Naicons srl
8064159345,Reyranella aquatilis KCTC 52223,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,6003452,5841,Reyranella aquatilis KCTC 52223 genome sequencing,Chungnam National University
8064265757,Sphaerotilus sp. FB-5,Pseudomonadota,Betaproteobacteria,3,Finished,6058019,5300,Sphaerotilus sp. FB-5 genome sequencing,Yokohama National University
8064308312,Desulfosarcina ovata sediminis 28bB2T,Thermodesulfobacteriota,Desulfobacteria,1,Finished,8413530,7630,Desulfosarcina widdelii PP31 genome sequencing,"The Institute of Low Temperature Science, Hokkaido University"
8064768857,Zhongshania aliphaticivorans SM-2,Pseudomonadota,Gammaproteobacteria,7,Finished,4204359,3862,Genomic analysis of Sphingorhabdus sp. M41,Chung-Ang University
8064881900,Knoellia flava CGMCC 1.10749,Actinomycetota,Actinomycetes,1,Permanent Draft,3564869,3438,De novo sequencing and analysis for CGMCC strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8065033403,Enhydrobacter sp. AX1,Pseudomonadota,Alphaproteobacteria,1,Draft,2737972,2516,Ectocarpus Microbial Environment Study (EMES),Roscoff Center for Oceanography
8065035924,Enhydrobacter sp. 8BJ,Pseudomonadota,Alphaproteobacteria,1,Draft,2768957,2574,Ectocarpus Microbial Environment Study (EMES),Roscoff Center for Oceanography
8065123805,Plesiomonas shigelloides FDAARGOS_725,Pseudomonadota,Gammaproteobacteria,1,Finished,3827431,3544,Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project,"Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)"
8065127354,Plesiomonas shigelloides P5462,Pseudomonadota,Gammaproteobacteria,1,Finished,3843104,3574,Plesiomonas shigelloides P5462 | P5462 Genome sequencing,The Independent Schools Foundation Academy
8065137565,Catellatospora chokoriensis 2-25(1),Actinomycetota,Actinomycetes,1,Permanent Draft,9319236,8549,Catellatospora chokoriensis 2-25(1),Sichuan Industrial Institute of Anotibioctics
8065146119,Catellatospora citrea NBRC 14495,Actinomycetota,Actinomycetes,1,Permanent Draft,9360966,8552,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8065154676,Catellatospora sp. IY07-71,Actinomycetota,Actinomycetes,1,Finished,8595826,7787,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8065233218,Plesiomonas shigelloides Colony13,Pseudomonadota,Gammaproteobacteria,1,Finished,3405979,2907,Establishment capacity for Whole genome Sequencing for food-borne outbreaks in Thailand,Ministry of Public Health-Thailand
8065236130,Plesiomonas shigelloides Colony20,Pseudomonadota,Gammaproteobacteria,1,Finished,3405979,2857,Establishment capacity for Whole genome Sequencing for food-borne outbreaks in Thailand,Ministry of Public Health-Thailand
8065320170,Actinomycetospora endophytica TBRC 5722,Actinomycetota,Actinomycetes,7,Permanent Draft,6982180,6770,Actinomycetospora sp. SF1 Genome sequencing,Kasetsart University
8065326945,Actinomycetospora soli SF1,Actinomycetota,Actinomycetes,8,Permanent Draft,6523775,6515,Actinomycetospora soli SF1 genome sequencing,Kasetsart University
8065397621,Ferrimonas balearica DP1N7-4,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4333310,4114,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065401740,Ferrimonas balearica DP5N7-5,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4104698,3975,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065405720,Ferrimonas balearica DP2N21-1,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4278611,4003,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065409728,Ferrimonas balearica DP8N14-8,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4252246,3983,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065413716,Ferrimonas balearica DP4N21-5,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4268192,4029,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065417750,Ferrimonas balearica DP5N7-6,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4055572,3817,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065421572,Ferrimonas balearica TN21-3,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4283959,4034,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065425611,Ferrimonas balearica DP5N14-3,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4054687,3813,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8065577391,Terrabacter tumescens JCM 1365,Actinomycetota,Actinomycetes,4,Permanent Draft,4707860,4400,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8065773246,Sphaerisporangium siamense NBRC 107570,Actinomycetota,Actinomycetes,1,Permanent Draft,8443032,7818,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8065781069,Sphaerisporangium krabiense NBRC 107571,Actinomycetota,Actinomycetes,1,Permanent Draft,8521302,7664,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8065852280,Nakamurella flavida KCTC 19127,Actinomycetota,Actinomycetes,1,Permanent Draft,4257173,3853,Nakamurella flavida KCTC 19127 genome sequencing,Yunnan University
8065882494,Thermomonas fusca SHC 3-19,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2902433,2736,"Genomes of the bacteria isolated from groundwater in the area of the surface repository of radioactive waste (Russia, Tomsk region)","Institute of Bioengineering, Research Center of Biotechnology of RAS"
8065913489,Mycetocola zhadangensis CGMCC 1.12042,Actinomycetota,Actinomycetes,1,Permanent Draft,3255080,3175,De novo sequencing and analysis for CGMCC strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8065927097,Thermomonas carbonis KCTC 42013,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3446793,3199,The Global Catalogue of Microorganisms (GCM) 10K type strain sequencing project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8065974773,Georgenia thermotolerans DSM 21501,Actinomycetota,Actinomycetes,1,Permanent Draft,4545324,4462,Bacteria Genome sequencing and assembly,"National Institute for Communicable Disease Control and Prevention, China CDC"
8066034586,Phycicoccus mangrovi MAQZ13P-2,Actinomycetota,Actinomycetes,2,Permanent Draft,4254515,4078,Phycicoccus mangrovi MAQZ13P-2 genome sequencing,Zunyi Medical University
8066163232,Mycolicibacter minnesotensis JCM 17932,Actinomycetota,Actinomycetes,6,Finished,4224047,3982,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8066167219,Mycolicibacter nonchromogenicus DSM 44164,Actinomycetota,Actinomycetes,6,Permanent Draft,4465329,4212,Genomes of previously unsequenced Nontubercular Mycobacteria genome sequencing,University of Trento
8066171436,Mycolicibacter terrae JCM 12143,Actinomycetota,Actinomycetes,7,Finished,4566186,4361,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8066175802,Mycolicibacter terrae CIP 104321,Actinomycetota,Actinomycetes,7,Permanent Draft,4524815,4328,Genomes of previously unsequenced Nontubercular Mycobacteria genome sequencing,University of Trento
8066189206,Mycolicibacter kumamotonensis DSM 45093,Actinomycetota,Actinomycetes,7,Permanent Draft,4815853,4759,Reference genomes of nontuberculos Mycobacterium species Genome sequencing,"San Raffaele Scientific Institute, Italy"
8066193970,Mycolicibacter hiberniae JCM 13571,Actinomycetota,Actinomycetes,7,Finished,4396654,4171,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8066460037,Qipengyuania gelatinilytica 1NDH1,Pseudomonadota,Alphaproteobacteria,1,Finished,2832199,2833,Qipengyuania gelatinilytica 1NDH1 genome sequencing,Guangdong Academy of Sciences
8066462875,Qipengyuania mesophila YG27,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,3135996,3142,Qipengyuania mesophila YG27 genome sequencing,Guangdong Academy of Sciences
8066469537,Qipengyuania polymorpha 1NDH17,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2845713,2837,Qipengyuania polymorpha 1NDH17 genome sequencing,Guangdong Academy of Sciences
8066472379,Qipengyuania proteolytica 6B39,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,3112260,3110,Qipengyuania proteolytica 6B39 genome sequencing,Guangdong Academy of Sciences
8066475494,Qipengyuania psychrotolerans 1XM2-8,Pseudomonadota,Alphaproteobacteria,1,Finished,2743956,2723,Qipengyuania psychrotolerans 1XM2-8 genome sequencing,Guangdong Academy of Sciences
8066478222,Qipengyuania qiaonensis 6D47A,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,3393087,3435,Qipengyuania qiaonensis 6D47A genome sequencing,Guangdong Academy of Sciences
8066481662,Qipengyuania sphaerica GH29,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2837629,2837,Qipengyuania sphaerica GH29 genome sequencing,Guangdong Academy of Sciences
8066484504,Qipengyuania vesicularis 1NDH10,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2714485,2718,Qipengyuania vesicularis 1NDH10 genome sequencing,Guangdong Academy of Sciences
8066487227,Qipengyuania xiamenensis 1XM1-15A,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2796236,2820,Qipengyuania xiamenensis 1XM1-15A genome sequencing,Guangdong Academy of Sciences
8066490052,Ramlibacter aquaticus LMG 30558,Pseudomonadota,Betaproteobacteria,1,Permanent Draft,4121142,4141,Ramlibacter aquaticus LMG 30558,University of Michigan
8066498593,Qipengyuania intermedia GH38,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2697527,2697,Qipengyuania intermedia GH38 genome sequencing,Guangdong Academy of Sciences
8066501295,Qipengyuania aurantiaca 1NDH13,Pseudomonadota,Alphaproteobacteria,1,Finished,2825489,2793,Qipengyuania aurantiaca 1NDH13 genome sequencing,Guangdong Academy of Sciences
8066550141,Qipengyuania aquimaris DP4N28-2,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2705278,2721,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8066552867,Qipengyuania aquimaris DP4N0-3,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2605358,2611,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8066555483,Qipengyuania aquimaris DP1N28-9,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2749620,2763,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8066558251,Qipengyuania gaetbuli DP5N21-3,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2984050,3017,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8066561273,Qipengyuania gaetbuli DP3N0-4,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2692648,2692,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8066563970,Qipengyuania gaetbuli DP7N0-1,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,2798678,2807,"Bacteria Genome sequencing to explore polyhydroxyalkanoates-producing bacteria in the coastal area of Shenzhen, China",Peking University
8066617067,Tessaracoccus lapidicaptus TLA_E,Actinomycetota,Actinomycetes,1,Finished,3212703,3021,Tessaracoccus lapidicaptus TLA_E,Centro de Biologia Molecular Severo Ochoa
8066685052,Saccharothrix syringae NRRL B-16468,Actinomycetota,Actinomycetes,2,Finished,10929570,9563,Saccharothrix syringae NRRL B-16468,Qingdao Agricultural University
8066694620,Saccharothrix algeriensis NRRL B-24137,Actinomycetota,Actinomycetes,3,Finished,6879968,7317,Saccharothrix algeriensis Genome sequencing,Mendel University in Brno
8066710421,Saccharothrix coeruleofusca JCM 3313,Actinomycetota,Actinomycetes,1,Permanent Draft,7692265,7414,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8066741467,Streptosporangium pseudovulgare JCM 3115,Actinomycetota,Actinomycetes,2,Permanent Draft,8586701,7876,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8066764167,Undibacterium piscinae S11R28,Pseudomonadota,Betaproteobacteria,1,Finished,4186344,4112,Undibacterium sp. S11R28 genome sequencing,Kyunghee University
8066809556,Lentzea flava JCM 3296,Actinomycetota,Actinomycetes,5,Permanent Draft,9721257,9451,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8066823443,Dietzia aurantiaca J3,Actinomycetota,Actinomycetes,2,Permanent Draft,3768721,3551,Dietzia aurantiaca J3 Genome sequencing,University of New South Wales
8066896408,Dietzia natronolimnaea HS-1,Actinomycetota,Actinomycetes,6,Permanent Draft,3290495,3552,Dietzia genome sequencing,Peking University
8066899965,Dietzia kunjamensis K30-10T,Actinomycetota,Actinomycetes,5,Permanent Draft,3027918,3286,Dietzia genome sequencing,Peking University
8066903256,Dietzia cercidiphylli YIM 65002T,Actinomycetota,Actinomycetes,5,Permanent Draft,3292993,3622,Dietzia genome sequencing,Peking University
8067062936,Microbispora hainanensis DSM 45428,Actinomycetota,Actinomycetes,2,Permanent Draft,8717787,8315,Microbispora hainanensis DSM 45428,King Mongkut's University of Technology Thonburi
8067071256,Microbispora camponoti 2C-HV3,Actinomycetota,Actinomycetes,2,Permanent Draft,8015934,7540,Microbispora camponoti 2C-HV3,Shenyang Agriculture University
8067078801,Microbispora amethystogenes NBRC 101907,Actinomycetota,Actinomycetes,2,Permanent Draft,8135544,7403,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8067089684,Microbispora siamensis NBRC 104113,Actinomycetota,Actinomycetes,2,Permanent Draft,9393388,8767,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8067098456,Corallococcus exiguus CA046D,Myxococcota,Myxococcia,1,Permanent Draft,10502867,9130,Corallococcus exiguus Genome sequencing and assembly,Aberystwyth University
8067107591,Corallococcus exiguus CA048,Myxococcota,Myxococcia,1,Permanent Draft,10349048,8918,Corallococcus exiguus CA048,Aberystwyth University
8067116514,Corallococcus exiguus AM006,Myxococcota,Myxococcia,1,Permanent Draft,10589411,9024,Corallococcus exiguus Genome sequencing and assembly,Aberystwyth University
8067125543,Corallococcus exiguus DSM 14696,Myxococcota,Myxococcia,1,Permanent Draft,10409496,8504,Corallococcus exiguus DSM 14696,Guangdong Institute of Microbiology
8067134052,Corallococcus exiguus AB031,Myxococcota,Myxococcia,1,Permanent Draft,10433591,8802,Corallococcus exiguus AB031,Aberystwyth University
8067151235,Microbispora bryophytorum CGMCC 4.7138,Actinomycetota,Actinomycetes,2,Permanent Draft,7827503,7304,De novo sequencing and analysis for CGMCC strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8067158544,Microbispora corallina NBRC 16416,Actinomycetota,Actinomycetes,2,Permanent Draft,8361641,7931,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8067171880,Corallococcus exiguus AB032A,Myxococcota,Myxococcia,1,Permanent Draft,10443230,9007,Corallococcus exiguus Genome sequencing and assembly,Aberystwyth University
8067180892,Corallococcus exiguus 14696,Myxococcota,Myxococcia,1,Permanent Draft,10460822,9087,Corallococcus exiguus 14696,Aberystwyth University
8067189984,Corallococcus exiguus AB039A,Myxococcota,Myxococcia,1,Permanent Draft,10537547,8905,Corallococcus exiguus Genome sequencing and assembly,Aberystwyth University
8067198894,Corallococcus exiguus AB038A,Myxococcota,Myxococcia,1,Permanent Draft,10573754,8883,Corallococcus exiguus Genome sequencing and assembly,Aberystwyth University
8067207782,Corallococcus exiguus AM007,Myxococcota,Myxococcia,1,Permanent Draft,10464448,9347,Corallococcus exiguus Genome sequencing and assembly,Aberystwyth University
8067259454,Luteimonas panaciterrae Gsoil 068,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4093429,3771,Luteimonas panaciterrae Gsoil 068 genome sequencing,Beijing Institute of Technology
8067263230,Luteimonas aquatica RIB1-20,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3825884,3532,Luteimonas aquatica RIB1-20 Genome sequencing,Shandong University
8067266767,Saccharopolyspora endophytica KCTC 19397,Actinomycetota,Actinomycetes,3,Permanent Draft,7167017,6806,Saccharopolyspora endophytica KCTC 19397 genome sequencing,Ondokuz Mayis University
8067292203,Saccharopolyspora pogona NRRL30141,Actinomycetota,Actinomycetes,7,Finished,9608180,9640,Saccharopolyspora pogona NRRL30141,Hunan Normal University
8067301848,Saccharopolyspora hirsuta VKM Ac-666,Actinomycetota,Actinomycetes,3,Permanent Draft,7549392,7017,Saccharopolyspora hirsuta VKM Ac-666 Genome sequencing,G.K. Skryabin Institute of Biochemistry and Physiology of Microorganisms
8067308870,Luteimonas terrae THG-MD21,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3569262,3303,Luteimonas terrae THG-MD21,Chinese Center for Disease Control and Prevention (China CDC)
8067428748,Rhodoferax fermentans DSM 10138,Pseudomonadota,Betaproteobacteria,1,Permanent Draft,4328104,4176,Draft genomes of anoxygenic phototrophic bacteria,GEOMAR Helmholtz Centre for Ocean Research Kiel
8067861922,Polaribacter litorisediminis OITF-11,Bacteroidota,Flavobacteriia,1,Finished,4339639,3832,Polaribacter litorisediminis OITF-11 | collection Genome sequencing,Kyunghee University
8067923734,Polaribacter haliotis KCTC 52418,Bacteroidota,Flavobacteriia,1,Finished,3800626,3343,Polaribacter haliotis KCTC 52418,Kyunghee University
8067983834,Agromyces humatus JCM 14319,Actinomycetota,Actinomycetes,1,Permanent Draft,4035387,3787,Agromyces humatus JCM 14319 Genome sequencing,Chinese Academy of Sciences
8067987626,Agromyces larvae CFWR-12,Actinomycetota,Actinomycetes,1,Finished,4005264,3868,Agromyces sp. CFWR-12 Genome sequencing,National Institute of Agricultural Science
8068008113,Nonomuraea rhizosphaerae CGMCC 4.7431,Actinomycetota,Actinomycetes,1,Permanent Draft,5915587,6015,Nonomuraea rhizosphaerae CGMCC 4.7431 genome sequencing,Chengdu University
8068014133,Nonomuraea harbinensis CGMCC 4.7106,Actinomycetota,Actinomycetes,3,Permanent Draft,9393786,9070,Nonomuraea harbinensis CGMCC 4.7106 genome sequencing,Chengdu University
8068023208,Nonomuraea guangzhouensis CGMCC 4.7101,Actinomycetota,Actinomycetes,4,Permanent Draft,13673866,13013,Nonomuraea guangzhouensis CGMCC 4.7101 genome sequencing,Chengdu University
8068036226,Nonomuraea ceibae KCTC 39826,Actinomycetota,Actinomycetes,5,Permanent Draft,10309590,10185,Nonomuraea ceibae KCTC 39826 genome sequencing,Chengdu University
8068064088,Nonomuraea spiralis JCM 3286,Actinomycetota,Actinomycetes,1,Permanent Draft,11470535,10946,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068075039,Nonomuraea coxensis DSM 45129,Actinomycetota,Actinomycetes,3,Finished,9073954,8648,Nonomuraea coxensis DSM 45129 genome sequencing,Bielefeld University
8068149711,Alcanivorax dieselolei CGMCC 1.3690,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4901004,4529,De novo sequencing and analysis for CGMCC strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068154245,Alcanivorax profundimaris ST75FaO-1,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4036193,3805,Alcanivorax profundimaris ST75FaO-1,"The Third Institute of Oceanography, Key Laboratory of Marine Biogenetic Resources"
8068158055,Alcanivorax profundi MTEO17,Pseudomonadota,Gammaproteobacteria,3,Permanent Draft,3737376,3623,Alcanivorax profundi MTEO17,Ocean University of China
8068161683,Alcanivorax limicola JB21,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3552727,3240,Alcanivorax limicola JB21 Genome sequencing,Jiangsu University
8068170517,Pseudonocardia oceani KRD176,Actinomycetota,Actinomycetes,5,Permanent Draft,6522107,6773,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068177295,Pseudonocardia oceani KRD188,Actinomycetota,Actinomycetes,7,Permanent Draft,6339047,6774,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068184074,Pseudonocardia abyssalis KRD168,Actinomycetota,Actinomycetes,3,Finished,6305989,6274,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068190353,Pseudonocardia abyssalis KRD169,Actinomycetota,Actinomycetes,3,Permanent Draft,5975043,6373,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068196731,Pseudonocardia kujensis KCTC 29062,Actinomycetota,Actinomycetes,3,Permanent Draft,8118381,7918,Pseudonocardia kujensis KCTC 29062 genome sequencing,Kasetsart University
8068204654,Pseudonocardia saturnea NBRC 14499,Actinomycetota,Actinomycetes,2,Permanent Draft,7389310,7165,NBRC Whole Genome Sequencing,National Institute of Technology and Evaluation Biological Resource Center
8068211824,Pseudonocardia oceani KRD184,Actinomycetota,Actinomycetes,6,Permanent Draft,6426378,6799,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068218628,Pseudonocardia oceani KRD185,Actinomycetota,Actinomycetes,5,Permanent Draft,6821805,6921,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068225554,Pseudonocardia oceani KRD182,Actinomycetota,Actinomycetes,7,Permanent Draft,6514234,6913,Whole-genome sequencing of Pseudonocardia spp. isolated from the deep Southern Ocean Genome sequencing,University of Strathclyde
8068232472,Pseudoxanthomonas indica CCM 7430,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3955994,3678,De novo sequencing and analysis for CCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068263185,Actinoplanes palleronii NBRC 14916,Actinomycetota,Actinomycetes,2,Permanent Draft,11168746,10345,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8068351667,Actinoplanes ianthinogenes JCM 3249,Actinomycetota,Actinomycetes,1,Permanent Draft,10112406,9515,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068398194,Kocuria dechangensis CGMCC 1.12187,Actinomycetota,Actinomycetes,2,Permanent Draft,4463991,4285,De novo sequencing and analysis for CGMCC strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068562535,Actinomadura sp. 32-07,Actinomycetota,Actinomycetes,2,Finished,8979594,8096,Actinomadura sp. 32-07 genome sequencing,University of Nottingham
8068570636,Actinomadura livida JCM 3387,Actinomycetota,Actinomycetes,3,Permanent Draft,8149099,7621,De novo sequencing and analysis for JCM strains in GCM 10K project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068578262,Actinomadura syzygii GKU157,Actinomycetota,Actinomycetes,2,Permanent Draft,9698644,8860,Actinomadura decatromicini CYP1-5 genome sequencing,Chulalongkorn University
8068587127,Actinomadura violacea LCR2-06,Actinomycetota,Actinomycetes,5,Permanent Draft,11174601,10749,Whole genome sequence of Actinomadura sp. LCR2-06,Chulalongkorn University
8068635437,Lysobacter caseinilyticus JCM 32879,Pseudomonadota,Gammaproteobacteria,1,Finished,3270651,3209,Lysobacter caseinilyticus JCM 32879 genome sequencing,Japan Advanced Institute of Science and Technology
8068758966,Psychrobacter adeliensis SJ14,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3089898,2718,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068761689,Psychrobacter fjordensis BSw21516B,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3443229,2887,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068764581,Psychrobacter aquimaris SW-210,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3441953,3050,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068767636,Psychrobacter aquimaris DSM 16329,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3427332,3033,Halophilic and halotolerant type strains,INRA - Institut National de la Recherche Agronomique
8068770674,Psychrobacter celer 91,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2991191,2647,Halophilic bateria isolated from french cheeeses,National Institute for Agricultural Research (INRA)
8068773326,Psychrobacter glaciei Blc20019,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3350593,2865,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068776196,Psychrobacter glaciei KCTC 42280,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3366654,2874,The Global Catalogue of Microorganisms (GCM) 10K type strain sequencing project,WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)
8068779075,Psychrobacter marincola KMM227,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3059153,2613,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068781693,Psychrobacter namhaensis 1439,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2956532,2551,Halophilic bateria isolated from french cheeeses,National Institute for Agricultural Research (INRA)
8068784249,Psychrobacter namhaensis DSM 16330,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2900373,2495,Halophilic and halotolerant type strains,INRA - Institut National de la Recherche Agronomique
8068786749,Psychrobacter namhaensis SW-242,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2824513,2453,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068789207,Psychrobacter nivimaris LAMA 639,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3282829,2882,Psychrobacter nivimaris LAMA 639,University of Vale do Itajai
8068792094,Psychrobacter nivimaris 88-2-7,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3394877,2991,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068795090,Psychrobacter oceani 4k5,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2982828,2623,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068797718,Psychrobacter okhotskensis 5179-1A,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3379705,2916,Psychrobacter okhotskensis 5179-1A,University of Zurich
